Index,Adsorbent,Directory,co2_0.1bar,co2_2.67bar,CH4_0.2bar,CH4_5.33bar,CO2_wc,CH4_wc,CO2_sc
215,AWAGEL_clean,MOF215,0.075215231,1.795505225,0.075008646,1.643800119,1.720289994,1.568791473,2.217678206192188
216,AWAGOV_clean,MOF216,0.09742918,2.71418531,0.098310823,1.510053785,2.6167561299999997,1.411742962,3.6492863462455873
217,AWAHEM_clean,MOF217,0.029220692,2.550739414,0.028911442,0.636675128,2.521518722,0.6077636860000001,8.134091837426977
218,AWAREV_clean,MOF218,0.161120154,1.111895417,0.162319528,1.274810868,0.9507752629999999,1.11249134,1.7708388680878044
219,AWARIZ_clean,MOF219,0.160546813,1.114450988,0.158796679,1.279592057,0.9539041749999999,1.120795378,1.7682770111635715
220,AWAWUR_clean,MOF220,0.135551162,5.071764881,0.139035515,2.257975599,4.936213719,2.118940084,4.560376831104448
221,AWEJIW_clean,MOF221,0.162615847,5.395934684,0.160613616,1.861784008,5.233318837000001,1.701170392,5.884346676718486
222,AWEVIJ_clean,MOF222,0.090436106,1.90504251,0.090752773,2.003364872,1.8146064039999998,1.9126120990000002,1.930658580954239
223,AWEWOP_clean,MOF223,0.163306276,5.414825925,0.162527844,2.85819681,5.251519649,2.695668966,3.8463892499029515
224,AWIBAL_clean,MOF224,0.243790474,4.269115675,0.240673929,2.232539716,4.025325201,1.9918657869999998,3.882393862715349
225,AWOFOI_clean,MOF225,0.149027559,6.755845346,0.14932355,2.671565722,6.606817787,2.522242172,5.134222663994199
226,AXIGAR_clean,MOF226,0.053786904,1.244867647,0.05473878,1.286760329,1.1910807429999999,1.232021549,1.9642030447072503
227,AXINAX_clean,MOF227,0.100692706,20.04066175,0.100639812,2.267452032,19.939969044,2.16681222,17.944642579456797
228,AXINAX01_clean,MOF228,0.090732125,18.17628055,0.090417775,2.169604909,18.085548425000002,2.0791871339999997,17.009252388404803
229,AXINIF_clean,MOF229,0.154520964,13.63909295,0.154895573,3.216721192,13.484571986,3.061825619,8.608607987486936
230,AXUBAW_manual,MOF230,0.071292539,13.94955464,0.070120206,1.760348878,13.878262101,1.6902286720000002,16.088755706850115
231,AXUBOL_clean,MOF231,0.205216914,8.694940282,0.208382393,2.839646034,8.489723368,2.631263641,6.21674792966414
232,AXUHAD_clean,MOF232,0.096993102,6.81890116,0.096877563,2.146096404,6.721908058,2.049218841,6.450984989621579
233,AXUHEH_clean,MOF233,0.183775751,1.856743052,0.176926993,1.539367426,1.672967301,1.3624404330000002,2.4488962032705093
234,AYOQEM_clean,MOF234,0.10528301,14.62845662,0.104709207,2.425041343,14.523173609999999,2.320332136,12.247296273926834
235,AYOXUJ_clean,MOF235,0.037881804,3.229011988,0.038513711,0.786891324,3.191130184,0.7483776129999999,8.331357360500283
236,AYUJIP_clean,MOF236,0.069398756,3.955208876,0.069116988,1.431254845,3.88581012,1.362137857,5.610651795854178
237,AZAFIS_clean,MOF237,0.185253905,3.228618823,0.182556582,1.953301132,3.043364918,1.77074455,3.3558955517107147
238,AZAVOO_clean,MOF238,0.393546583,8.185267929,0.391740734,3.352070433,7.791721346,2.9603296990000003,4.957704383680804
239,AZAVUU_clean,MOF239,0.336043306,7.2852243,0.332392895,2.778526215,6.949180994000001,2.44613332,5.323402346494426
240,AZAWAB_clean,MOF240,0.253115868,8.750628442,0.253858008,2.674691883,8.497512574,2.420833875,6.642420218855723
241,AZEBUE_clean,MOF241,0.264332517,3.345768526,0.261450323,1.796560136,3.081436009,1.535109813,3.781072417734144
242,AZIVAI_clean,MOF242,0.153494425,3.371103437,0.151311465,3.474027501,3.217609012,3.322716036,1.9701517969088929
243,AZIXUD_clean,MOF243,0.168925359,6.550350341,0.16800184,2.854572147,6.3814249819999995,2.6865703069999998,4.658910499373967
244,BABREE_clean,MOF244,0.126387853,12.1626005,0.124857741,2.427626721,12.036212647,2.30276898,10.171977610026953
245,BACGAQ_clean,MOF245,0.16676247,4.229696107,0.167311126,1.879532447,4.0629336369999995,1.7122213210000001,4.568989929921135
246,BAEDTA01_clean,MOF246,0.19307193,0.770413936,0.196764673,1.056617096,0.577342006,0.8598524230000001,1.4803600611516934
247,BAFHAU_clean,MOF247,0.027106639,0.535096471,0.026838393,0.71681848,0.507989832,0.689980087,1.5155970679993596
248,BAKGIF_manual,MOF248,0.08230193,1.991188305,0.08281413,1.768691294,1.908886375,1.6858771639999999,2.2857101537502422
249,BAKJEE_clean,MOF249,0.193906452,10.71320847,0.195686915,3.505158529,10.519302018,3.309471614,6.205442475982544
250,BAKJII_clean,MOF250,0.223243885,10.4387086,0.223152876,3.565031748,10.215464715,3.341878872,5.944895642211348
251,BAKJOO_clean,MOF251,0.142148569,5.332201012,0.143553812,2.788649716,5.190052443,2.645095904,3.882159817611343
252,BAKYIY_clean,MOF252,0.221000322,2.138918507,0.219380665,3.624688616,1.917918185,3.4053079509999997,1.1980760794635206
253,BAKYOE_clean,MOF253,0.19603806,3.696605261,0.196184214,3.130875565,3.5005672010000004,2.934691351,2.3971661305045906
254,BAMKIM_clean,MOF254,0.053778795,3.601916304,0.054167252,1.237559104,3.548137509,1.183391852,5.909197842165518
255,BAMKOS_clean,MOF255,0.058837778,3.598488843,0.059255144,1.339150708,3.539651065,1.279895564,5.455713654041205
256,BAPDAA_clean,MOF256,0.060830841,2.071088234,0.061174813,1.49676012,2.010257393,1.435585307,2.8093591359951193
257,BARZUR_clean,MOF257,0.290127879,4.210926457,0.285549459,3.806039958,3.9207985780000003,3.520490499,2.246286649739452
258,BASJUB_clean,MOF258,0.21715525,4.836510245,0.214678425,2.95099565,4.619354995,2.7363172249999996,3.327548587377671
259,BAWROI_clean,MOF259,0.086199809,10.77122846,0.084526166,1.986854461,10.685028651,1.902328295,11.006773878856466
260,BAXSIE_clean,MOF260,0.211140089,0.350958818,0.211758115,1.785055965,0.139818729,1.5732978499999999,0.39917670127332383
261,BAZFUF_clean,MOF261,0.075880952,21.29403111,0.075227364,1.975452866,21.218150158,1.9002255019999998,21.885278375454796
262,BAZFUF01_clean,MOF262,0.075328936,21.47324223,0.075523245,1.967739352,21.397913294000002,1.8922161069999999,22.155977480293846
263,BAZGAM_clean,MOF263,0.107162203,17.3336633,0.107425703,2.849218496,17.226501097,2.741792793,12.351663859282494
264,BAZGEQ_clean,MOF264,0.08370495,16.86759739,0.083434273,2.086513009,16.78389244,2.003078736,16.413189827779544
265,BAZJET_clean,MOF265,0.108722654,3.065347486,0.109818687,2.456357645,2.9566248319999997,2.346538958,2.533663736803919
266,BAZJIX_clean,MOF266,0.14502472,2.968171522,0.143431802,2.577973398,2.823146802,2.4345415960000003,2.3376066022446045
267,BEDYEQ_clean,MOF267,0.086265546,16.61371835,0.089726055,2.097954182,16.527452804,2.008228127,16.07798826114023
268,BEFLUV_clean,MOF268,0.149931946,3.744555306,0.152146342,2.05323464,3.59462336,1.901088298,3.7027341331573735
269,BEGDEY_clean,MOF269,0.859534707,8.784851724,0.847157113,3.914948122,7.925317016999999,3.0677910090000005,4.555848639671961
270,BELJIL_clean,MOF270,0.056497748,2.592170461,0.056425502,1.039957761,2.535672713,0.983532259,5.060678173091977
271,BELTOD_clean,MOF271,0.194266697,11.54658622,0.192846949,2.81387869,11.352319523,2.6210317410000004,8.331229443342213
272,BELTUJ_clean,MOF272,0.207810825,10.15364454,0.210438159,2.81989608,9.945833715000001,2.6094579209999997,7.310544322676536
273,BEPBAB_clean,MOF273,0.207059621,6.239245642,0.206866495,2.553859844,6.032186021,2.3469933490000003,4.960162306290437
274,BEPLUF_clean,MOF274,0.044096055,0.166217599,0.043261376,1.07853069,0.122121544,1.035269314,0.3128998535399989
275,BEPMAM_clean,MOF275,0.044073343,0.132836102,0.043056965,1.098185402,0.08876275900000001,1.055128437,0.24558470722072342
276,BEPMIU_clean,MOF276,0.031305564,0.952279309,0.032099052,0.800361155,0.9209737450000001,0.7682621030000001,2.4156789152986518
277,BEPNIV_clean,MOF277,0.044783104,0.123504895,0.04448092,1.090724715,0.07872179100000001,1.0462437949999999,0.22989518723407457
278,BEPNOB_clean,MOF278,0.042083403,0.124129219,0.042157523,1.049946976,0.082045816,1.007789453,0.24003110180380052
279,BEPNUH_clean,MOF279,0.032452932,0.174629518,0.031757436,0.800447886,0.14217658600000002,0.76869045,0.4429405658718394
280,BEPPAP_clean,MOF280,0.030514556,0.999352959,0.029438389,0.772663479,0.968838403,0.74322509,2.625967702816714
281,BEPPIX_clean,MOF281,0.038265257,0.117645798,0.03829582,0.977340605,0.079380541,0.939044785,0.24439445057316347
282,BEPPOD_clean,MOF282,0.038409794,0.123386829,0.03825641,0.971651469,0.084977035,0.933395059,0.25782151400028586
283,BEPREV_clean,MOF283,0.277803026,12.3692838,0.277801513,4.836129124,12.091480773999999,4.558327611,5.192870938286011
284,BEPREV01_clean,MOF284,0.292633467,12.09296775,0.294350374,4.953281139,11.800334283,4.658930765,4.956792957877334
285,BEPREV02_clean,MOF285,0.243245557,13.01268655,0.241239726,4.581073974,12.769440993,4.339834248,5.767140431434667
286,BEPREV03_clean,MOF286,0.278474662,12.37223204,0.281079519,4.857647181,12.093757378,4.5765676619999995,5.17110017801934
287,BEPRIZ_clean,MOF287,0.131253259,9.640434226,0.127704251,2.817162102,9.509180967,2.6894578510000002,6.947773011921927
288,BEPROF_clean,MOF288,0.170259254,11.97519094,0.174692639,3.621377921,11.804931686,3.4466852820000002,6.7138163937404185
289,BEPVEZ_clean,MOF289,0.086490613,1.095727234,0.084762114,1.133368461,1.009236621,1.0486063470000002,1.962872975671905
290,BEPVID_clean,MOF290,0.09510192,1.081874619,0.096411836,1.149811362,0.9867726989999999,1.053399526,1.9103423308871743
291,BEPVOJ01_clean,MOF291,0.094950902,1.074246571,0.098012299,1.136758158,0.979295669,1.0387458589999998,1.9186544235857947
292,BERQIA_clean,MOF292,0.412643644,6.662755155,0.420368862,3.237039757,6.250111511,2.8166708949999997,4.178945270014377
293,BETDAH_clean,MOF293,0.202159803,8.930218518,0.203282401,3.181605846,8.728058715,2.978323445,5.6987102098641405
294,BETFUD_clean,MOF294,0.197275311,9.525545617,0.195993912,3.244652666,9.328270306,3.048658754,5.960497508451911
295,BETGEO_clean,MOF295,0.140160415,4.142179942,0.141423887,1.629749101,4.002019527,1.488325214,5.160230174781383
296,BETGIS_clean,MOF296,0.085400006,4.28863438,0.085197321,1.390410047,4.203234374,1.305212726,6.262344979715008
297,BETGOY_clean,MOF297,0.095018816,3.063809138,0.092886882,1.53522077,2.968790322,1.442333888,4.051834823177591
298,BETGUE_clean,MOF298,0.096533929,2.073913158,0.097029117,2.087268343,1.9773792289999998,1.990239226,2.0173123323572235
299,BETHEP_clean,MOF299,0.062298168,2.673564611,0.062291644,1.216397774,2.6112664430000003,1.15410613,4.4624763769291835
300,BETHIT_clean,MOF300,0.0762499,1.654075211,0.077064614,1.708908776,1.577825311,1.631844162,1.9651569237669038
301,BETZOR_clean,MOF301,0.230020383,7.024109999,0.2289357,2.525351772,6.794089616,2.296416072,5.647162496041964
302,BEVWAB_clean,MOF302,0.153393494,2.595363217,0.155858892,2.369969915,2.441969723,2.214111023,2.2233926983044094
303,BEWCUD_clean,MOF303,0.085210033,16.53517707,0.087208291,2.248231005,16.449967037,2.161022714,14.932371289763518
304,BEWVEG_clean,MOF304,0.096258878,8.585287617,0.097445633,2.039837544,8.489028739,1.942391911,8.545158665252112
305,BEWVOQ_clean,MOF305,0.040609096,25.65848213,0.041782753,1.066862687,25.617873034,1.025079934,48.82961477264145
306,BEWWEH_clean,MOF306,0.037513505,24.36813605,0.037524034,0.990348951,24.330622545,0.9528249169999999,49.956836340559235
307,BEXPAX_clean,MOF307,0.234933286,14.95067403,0.235902462,4.963231713,14.715740744,4.727329251,6.115853650087648
308,BEXQIF_clean,MOF308,0.064443335,1.341762158,0.065021652,1.578832994,1.277318823,1.5138113420000001,1.7254413770715342
309,BEXQOL_clean,MOF309,0.054519162,1.066965198,0.053530409,1.32941211,1.0124460359999998,1.275881701,1.6294891993478775
310,BEXQUR_clean,MOF310,0.054896589,1.11747991,0.055612482,1.350694589,1.062583321,1.295082107,1.6797452703616018
311,BEXRAY_clean,MOF311,0.051203942,1.026023771,0.051738024,1.30634884,0.974819829,1.254610816,1.5946270304218606
312,BEXREC_clean,MOF312,0.055337719,1.099572754,0.054325666,1.377793105,1.044235035,1.323467439,1.6203201238148512
313,BEXRIG_clean,MOF313,0.055441114,1.141143911,0.056110362,1.406756278,1.085702797,1.350645916,1.6469575979494235
314,BEXRUT_clean,MOF314,0.10792995,8.261673392,0.107817738,1.942088269,8.153743442,1.834270531,8.636940344523298
315,BEXSAA_clean,MOF315,0.104644438,6.617288244,0.105183698,1.994388033,6.512643806,1.8892043349999998,6.736452561827932
316,BEXSEE_clean,MOF316,0.102264181,8.481664345,0.099854658,1.878114087,8.379400164,1.778259429,9.168957807655627
317,BEXSII_clean,MOF317,0.184289378,12.76224291,0.186598845,3.13748495,12.577953531999999,2.9508861050000004,8.258595934822369
318,BEXVEH_clean,MOF318,0.12140024,14.02913764,0.122088678,2.734996154,13.9077374,2.612907476,10.41442073743783
319,BEXVIL_clean,MOF319,0.096628093,13.57333097,0.095377766,2.340260778,13.476702877000001,2.2448830120000003,11.775600077888829
320,BEYSEF_clean,MOF320,0.071640235,0.914531002,0.072528766,1.51136726,0.8428907670000001,1.438838494,1.2285399543898197
321,BIBXIV_clean,MOF321,0.103002042,2.638336417,0.103581901,2.075484171,2.535334375,1.9719022699999997,2.580902565888054
322,BIBXOB_clean,MOF322,0.073835552,4.201090868,0.074194106,1.853299902,4.127255315999999,1.779105796,4.6023244865410815
323,BIBXUH_clean,MOF323,0.092145072,3.989648923,0.093905872,2.226766027,3.8975038509999997,2.132860155,3.63765038625323
324,BICPOT_clean,MOF324,0.100959309,4.931707238,0.100572906,1.731614373,4.830747929,1.631041467,5.782384522791663
325,BICPUA_clean,MOF325,0.073346441,14.75159139,0.073227956,1.881535134,14.678244949,1.808307178,15.917959840184995
326,BIDPOV_clean,MOF326,0.170592452,15.28459915,0.172346915,3.563419536,15.114006698,3.391072621,8.70859231075735
327,BIFGOO_clean,MOF327,0.021504787,1.6601166,0.021877962,0.513883315,1.638611813,0.4920053529999999,6.558959330361532
328,BIFKEI_clean,MOF328,0.176433206,5.695877689,0.17575439,2.963503479,5.519444482999999,2.787749089,3.90225886831568
329,BIHBEB_clean,MOF329,0.507762195,10.31296393,0.517017689,3.32959419,9.805201735,2.8125765009999997,6.28858675371633
330,BIJDUV_clean,MOF330,0.087746344,4.51938339,0.087668094,1.823499835,4.431637046,1.735831741,5.03192685609329
331,BIJFAD_clean,MOF331,0.102593332,5.316146237,0.101338691,2.048700162,5.213552905,1.9473614709999998,5.268407751761164
332,BINCUY_manual,MOF332,0.102356477,7.284529294,0.10306649,2.356837313,7.1821728170000005,2.2537708230000004,6.27527484326594
333,BINDAF_manual,MOF333,0.107632815,7.332639691,0.109022698,2.456535463,7.225006876,2.347512765,6.060356469096728
334,BINMIW_clean,MOF334,0.437203081,4.345092373,0.426450968,2.151240944,3.907889292,1.724789976,4.100821080248315
335,BINROH_clean,MOF335,0.124595958,15.62051377,0.123659699,2.602214215,15.495917812,2.478554516,12.187457996082468
336,BINRUN_clean,MOF336,0.141871572,15.59964302,0.137095136,2.819788343,15.457771448,2.682693207,11.23204958761386
337,BINSAU_clean,MOF337,0.119144943,16.46511248,0.118985883,2.600122704,16.345967537,2.4811368209999998,12.856765456106045
338,BIPBAF_clean,MOF338,0.122360472,15.62596349,0.122819909,2.763001213,15.503603018,2.640181304,11.482239267895507
339,BIPLIX_clean,MOF339,0.073605121,6.392845789,0.072767676,1.559153188,6.319240668,1.486385512,8.324656151533114
340,BIPSUQ_clean,MOF340,0.075940696,24.54718151,0.074946534,1.879089267,24.471240814,1.804142733,26.522538274469067
341,BIQVII_clean,MOF341,0.110415559,1.408720504,0.110123758,1.317744142,1.298304945,1.207620384,2.170474082912836
342,BIRGIU_clean,MOF342,0.064488614,3.067500813,0.062183865,1.293524332,3.003012199,1.231340467,4.8147190137981175
343,BIRMUM_clean,MOF343,0.062056061,3.411432494,0.06232852,0.86390032,3.349376433,0.8015718000000001,8.017408455459796
344,BIRSEC_clean,MOF344,0.132976766,4.41971178,0.133893939,1.824653248,4.2867350140000005,1.690759309,4.917840817062465
345,BIRSIG_clean,MOF345,0.151303018,4.249717446,0.152346848,1.911186148,4.098414428,1.7588393,4.5145859902629715
346,BIWSEG_ion_b,MOF346,0.362173203,10.56913388,0.361215073,9.711128316,10.206960677000001,9.349913243,2.2096860267912892
347,BIWSIK_ion_b,MOF347,0.102066996,5.087555068,0.101779368,2.298521429,4.985488072000001,2.196742061,4.49387956147436
348,BIWSOQ_clean,MOF348,0.387062998,4.700863894,0.386770431,4.176929941,4.313800896,3.79015951,2.2849744534487764
349,BIXYEO_clean,MOF349,0.02154674,2.3955226,0.021667425,0.458253845,2.3739758600000003,0.43658642,10.613411861147382
350,BIYTAG_clean,MOF350,0.054014694,0.062498688,0.054830657,1.202301417,0.008483993999999995,1.14747076,0.10554031945914577
351,BIYTOU_clean,MOF351,0.125494107,10.84767854,0.126039038,2.267015295,10.722184433,2.140976257,9.715009272363622
352,BIZMEE_clean,MOF352,0.141801608,6.203276923,0.141186368,2.785619897,6.061475315,2.644433529,4.521267222473375
353,BIZMII_clean,MOF353,0.14458355,6.140498858,0.143907592,2.772756844,5.995915308,2.6288492519999997,4.496273615173772
354,BODPAN_clean,MOF354,0.169560722,13.23458762,0.170695389,2.319363485,13.065026898,2.1486680959999997,11.585171329752555
355,BOHWOM_clean,MOF355,0.145622286,9.674721541,0.146591038,2.367707126,9.529099255,2.221116088,8.296049898373411
356,BOKQEZ_clean,MOF356,0.071208749,5.646507412,0.070752956,1.402531702,5.575298663,1.3317787460000001,8.173876635276313
357,BOLPAU_clean,MOF357,0.151284857,15.74621164,0.149842908,2.774446138,15.594926783,2.62460323,11.522869653375427
358,BOLZIN_clean,MOF358,0.079675208,16.8824176,0.079416833,1.963096431,16.802742392,1.883679598,17.460387106231366
359,BOMCOX_clean,MOF359,0.200529654,4.012908372,0.198602482,2.57980501,3.812378718,2.3812025279999998,3.158153424936562
360,BOPHIZ_clean,MOF360,0.181792807,6.958118354,0.18298239,2.762163616,6.776325547,2.579181226,5.11450107354297
361,BORBEQ_clean,MOF361,0.18198089,6.279317319,0.182615277,2.821201046,6.097336428999999,2.638585769,4.518967905203307
362,BOSHIC_clean,MOF362,0.55219101,13.57778536,0.54491076,4.909344851,13.02559435,4.364434091,5.615213352876792
363,BOVHEB_clean,MOF363,0.622388241,4.322443455,0.620124938,3.347619799,3.7000552140000003,2.727494861,2.621525314081822
364,BOWDIC_clean,MOF364,0.234184375,7.036282817,0.23796869,2.83727871,6.802098442,2.59931002,5.035031022886096
365,BOWNUY_clean,MOF365,0.101116946,2.107915129,0.103234239,2.08099525,2.0067981830000003,1.977761011,2.0565671517175756
366,BOWRAH_clean,MOF366,0.916373794,1.106350925,0.924515694,1.58833279,0.18997713100000013,0.6638170959999999,1.4142046614841093
367,BOWSOW_clean,MOF367,0.428021268,8.052866798,0.432911585,3.08013709,7.62484553,2.647225505,5.308127328386563
368,BOWZUK_clean,MOF368,0.090102303,1.942165172,0.091138009,1.92479561,1.852062869,1.833657601,2.0486247025784756
369,BOXYIY_clean,MOF369,0.087400525,5.418929731,0.084413748,1.405936493,5.331529206000001,1.321522745,7.8254384238737345
370,BOYCEY_auto,MOF370,0.154334834,15.9042319,0.15366413,2.818567127,15.749897065999999,2.664902997,11.456321161164285
371,BOYTEQ_clean,MOF371,0.222972812,0.56808189,0.216833024,1.482256053,0.345109078,1.265423029,0.7781235774972225
372,BOYYOF_clean,MOF372,0.059776241,4.403866772,0.059260408,1.290791184,4.344090531,1.2315307759999998,6.926902014107981
373,BOZFIH_clean,MOF373,0.283229789,6.041153209,0.285352457,3.308034295,5.75792342,3.022681838,3.7077522700705785
374,BOZFON_clean,MOF374,0.183236715,3.501476729,0.187836313,1.91564928,3.318240014,1.727812967,3.7110440244177907
375,BUCWAZ_clean,MOF375,0.100476521,11.57038528,0.09963208,2.113794004,11.469908759,2.0141619239999997,11.11337635138716
