Adsorbent,CO2_0.1bar,CO2_2.67bar,CH4_0.2bar,CH4_5.33bar,CO2_wc,CH4_wc,CO2_sc,CO2_3p,CH4_3p,CO2_3p_sim,CH4_3p_sim,CH4_Isotherm_1,par_1_CH4,par_2_CH4,Acc_CH4(-R2),CO2_Isotherm_1,par_1_CO2,par_2_CO2,Acc_CO2(-R2),CO2_4p,CH4_4p,CO2_4p_sim,CH4_4p_sim,CH4_Isotherm_2,par_CH4_2,Acc_CH4(-R2)_2,CO2_Isotherm_2,par_CO2_2,Acc_CO2(-R2)_2,CO2_5p,CO2_5p_sim,CO2_Isotherm_3,par_CO2_3,Acc_CO2(-R2)_3,CH4_Isotherm_3,Density,
jacs.5b13491_ja5b13491_si_002_clean,0.157910999,16.12324198,0.157262326,3.416733265,15.96533098,3.259470939,9.580808483,10,10,16.34273286,5.32333633,Lang,14.66020563,0.057014175,-0.999995287,Lang,32.8795564,0.098750135,-0.501853444,1.4,NaN,15.77028439,NaN,NaN,NaN,-0.999995287,Sips,[16.34422779  9.9833705   3.0095012 ],-0.999902483,NaN,NaN,NaN,NaN,-0.999902483,,770.1005899,
jacs.6b01345_ja6b01345_si_001_clean,0.188399305,8.158886035,0.187541791,1.652938988,7.97048673,1.465397197,10.0215502,10,10,11.33974198,2.717975631,Freu,0.440422872,0.790375539,-0.998726774,Lang,13.21667265,0.604168655,-0.995169807,NaN,NaN,NaN,NaN,NaN,NaN,-0.998726774,NaN,NaN,-0.995169807,NaN,NaN,NaN,NaN,-0.995169807,,706.8733824,
jacs.6b01663_ja6b01663_si_003_clean,0.070012582,19.94818655,0.070431181,1.837929598,19.87817397,1.767498417,22.03613438,10,10,26.90034793,3.247603273,Lang,26.061712,0.01423506,-0.999997505,Lang,30.81186077,0.687724538,-0.990566306,NaN,NaN,NaN,NaN,NaN,NaN,-0.999997505,NaN,NaN,-0.990566306,NaN,NaN,NaN,NaN,-0.990566306,,319.1211018,
jacs.6b02030_ja6b02030_si_002_clean,0.083617246,5.003428718,0.082916262,1.775461614,4.919811472,1.692545352,5.721597363,10,10,5.18491151,2.656400081,Lang,6.124955876,0.07658522,-0.999973706,Lang,5.254332637,7.46876954,-0.720774923,1.4,NaN,4.869777408,NaN,NaN,NaN,-0.999973706,Sips,[5.11493162 9.12667537 2.67931419],-0.999395884,NaN,NaN,NaN,NaN,-0.999395884,,1613.014703,
jacs.6b02030_ja6b02030_si_003_clean,0.120437251,6.103714991,0.122730581,2.469512931,5.98327774,2.34678235,5.018151914,10,10,6.25311489,3.562922871,Lang,7.20274496,0.097887277,-0.999960752,Lang,6.309368406,11.11595772,-0.581398501,1.4,NaN,6.012602661,NaN,NaN,NaN,-0.999960752,Sips,[ 6.25424091 10.0030034   2.70711398],-0.99957653,NaN,NaN,NaN,NaN,-0.99957653,,1339.836003,
jacs.6b02030_ja6b02030_si_004_clean,0.067600045,3.486482168,0.067587598,1.298640757,3.418882123,1.231053159,5.450787889,10,10,4.524840425,1.925900376,Lang,4.291991285,0.081396013,-0.999999243,Lang,5.075490045,0.821751619,-0.990714998,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999243,NaN,NaN,-0.990714998,NaN,NaN,NaN,NaN,-0.990714998,,1839.723961,
jacs.6b04608_ja6b04608_si_003_clean,0.064834408,13.53371528,0.064667765,1.603380216,13.46888087,1.538712451,17.13725969,10,10,20.38305031,2.958025102,Freu,0.314587999,0.973259708,-0.999999753,Lang,24.98997568,0.44244736,-0.995376983,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999753,NaN,NaN,-0.995376983,NaN,NaN,NaN,NaN,-0.995376983,,472.1489618,
jacs.6b06759_ja6b06759_si_002_clean,0.092662037,16.75994784,0.091769816,2.230760795,16.6672858,2.138990979,15.25388691,10,10,21.16470768,3.952810875,Lang,33.23518163,0.013498964,-0.999999303,Lang,23.405334,0.944578631,-0.984965517,6,NaN,19.39585933,NaN,NaN,NaN,-0.999999303,Quad,[10.80038241  0.          0.48561388],-0.996178463,NaN,NaN,NaN,NaN,-0.996178463,,576.2746983,
jacs.6b06759_ja6b06759_si_004_clean,0.06865297,17.71998324,0.070447145,1.765109311,17.65133027,1.694662166,20.38227063,10,10,22.78845528,3.281220135,Freu,0.33966773,0.984960249,-0.999999835,Lang,25.4389041,0.859796071,-0.986696542,15,NaN,24.495489,NaN,NaN,NaN,-0.999999835,Quad,[12.40301903  0.          0.35075912],-0.995278897,NaN,NaN,NaN,NaN,-0.995278897,,558.5891213,
jacs.6b08724_ja6b08724_si_009_clean,0.093122727,16.77592562,0.09310987,2.312943456,16.68280289,2.219833586,14.72591668,10,10,23.70275564,4.150450131,Lang,44.49475983,0.010287521,-0.999999629,Lang,27.89880824,0.564882186,-0.993359848,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999629,NaN,NaN,-0.993359848,NaN,NaN,NaN,NaN,-0.993359848,,324.2311711,
jacs.6b08724_ja6b08724_si_010_clean,0.099573881,15.6544418,0.098102266,2.36797535,15.55486792,2.269873084,13.42212478,10,10,21.8776996,4.177887352,Lang,32.73220296,0.014631394,-0.999999192,Lang,25.58215952,0.590577425,-0.993002645,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999192,NaN,NaN,-0.993002645,NaN,NaN,NaN,NaN,-0.993002645,,354.7449864,
jacs.6b08724_ja6b08724_si_011_clean,0.097656938,17.0773889,0.099025799,2.423008821,16.97973196,2.323983022,14.3095948,10,10,24.28687859,4.332426356,Lang,43.07451027,0.011182838,-0.999999063,Lang,28.7003437,0.550292634,-0.993652169,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999063,NaN,NaN,-0.993652169,NaN,NaN,NaN,NaN,-0.993652169,,322.8563026,
jacs.6b08724_ja6b08724_si_012_clean,0.076171212,20.28278336,0.075527318,1.915993062,20.20661215,1.840465744,21.49287351,10,10,25.02410214,3.44747366,Lang,38.70439099,0.009776436,-0.999999791,Lang,27.35319512,1.074413848,-0.981074925,6,NaN,22.90922227,NaN,NaN,NaN,-0.999999791,Quad,[12.74162114  0.          0.54680023],-0.995447453,NaN,NaN,NaN,NaN,-0.995447453,,353.8348148,
jacs.6b08724_ja6b08724_si_013_clean,0.089369406,15.72581364,0.089349193,2.174915638,15.63644423,2.085566445,14.68018645,10,10,22.2897673,3.987251678,Freu,0.433913473,0.963271334,-0.999999029,Lang,26.2864604,0.557711456,-0.993511533,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999029,NaN,NaN,-0.993511533,NaN,NaN,NaN,NaN,-0.993511533,,350.9342775,
jacs.6b08724_ja6b08724_si_014_clean,0.111960508,19.14623671,0.11377784,2.773309002,19.0342762,2.659531162,14.01670798,10,10,27.38433942,4.986342665,Lang,55.93218696,0.009787652,-0.999998296,Lang,32.47400021,0.538039977,-0.99389164,NaN,NaN,NaN,NaN,NaN,NaN,-0.999998296,NaN,NaN,-0.99389164,NaN,NaN,NaN,NaN,-0.99389164,,284.1883914,
jacs.6b08724_ja6b08724_si_015_clean,0.098529115,15.40725515,0.097415241,2.321586947,15.30872604,2.224171706,13.47414399,10,10,21.6446803,4.152947132,Lang,41.66076984,0.011072125,-0.999996511,Lang,25.38862157,0.578126801,-0.993240883,NaN,NaN,NaN,NaN,NaN,NaN,-0.999996511,NaN,NaN,-0.993240883,NaN,NaN,NaN,NaN,-0.993240883,,352.8811191,
jacs.6b08724_ja6b08724_si_016_clean,0.093455991,16.67047762,0.094300718,2.300170826,16.57702163,2.205870108,14.714612,10,10,23.62533136,4.184182705,Lang,64.2122601,0.006970373,-0.999997125,Lang,27.85893765,0.558040954,-0.993494181,NaN,NaN,NaN,NaN,NaN,NaN,-0.999997125,NaN,NaN,-0.993494181,NaN,NaN,NaN,NaN,-0.993494181,,327.3524859,
jacs.6b09113_ja6b09113_si_002_clean,0.073021479,15.16376296,0.073983092,1.790793814,15.09074148,1.716810722,17.19183618,10,10,19.46070762,3.165584204,Lang,25.56929199,0.014129733,-0.999999224,Lang,21.70062688,0.868812912,-0.986684581,15,NaN,20.83164322,NaN,NaN,NaN,-0.999999224,Quad,[10.54480106  0.          0.35894683],-0.995886507,NaN,NaN,NaN,NaN,-0.995886507,,574.7614725,
JADBEY_clean,0.189763686,6.012577811,0.188977803,2.121746647,5.822814125,1.932768844,5.75344609,10,10,6.0341037,2.630026995,Lang,3.619764186,0.265833881,-0.9999882,Lang,8.607351574,0.234391947,-0.678823666,1.4,NaN,5.902075288,NaN,NaN,NaN,-0.9999882,Sips,[ 6.03472793 17.71529911  2.73691724],-0.999999965,NaN,NaN,NaN,NaN,-0.999999965,,1357.312923,
JADBIC_clean,0.135179753,6.867511443,0.134456886,2.326282543,6.73233169,2.191825657,5.993738523,10,10,7.511298738,3.228460657,Lang,5.79231388,0.125922299,-0.999987874,Lang,7.776853605,2.828529932,-0.925262629,6,NaN,7.237751629,NaN,NaN,NaN,-0.999987874,Quad,[3.79031254 0.07132182 1.46606379],-0.999205205,NaN,NaN,NaN,NaN,-0.999205205,,1160.117147,
JADJOQ_clean,0.124845739,9.132737619,0.124087824,2.6526755,9.00789188,2.528587676,6.990008715,10,10,10.89302193,4.08006443,Lang,10.574008,0.062828765,-0.99999366,Lang,11.71555995,1.324325241,-0.976763518,6,NaN,10.15511496,NaN,NaN,NaN,-0.99999366,Sips,[11.1027337   0.76858206  1.82983532],-0.997568456,NaN,NaN,NaN,NaN,-0.997568456,,1031.956217,
JAJZAY_clean,0.17612969,17.29263433,0.177780553,3.285615635,17.11650464,3.107835082,10.68575627,10,10,19.62768533,5.423828967,Lang,21.08412503,0.034634269,-0.999922986,Lang,20.64303546,1.933094585,-0.955514609,6,NaN,18.72894236,NaN,NaN,NaN,-0.999922986,Quad,[9.91711569 0.         0.95396481],-0.998842954,NaN,NaN,NaN,NaN,-0.998842954,,715.7572924,
JALCAD_clean,0.173511483,12.00112571,0.173209321,3.470243331,11.82761423,3.29703401,7.02138714,10,10,13.20961809,5.186594312,Lang,11.90921419,0.077151341,-0.999995361,Lang,13.71259687,2.626278204,-0.930847605,6,NaN,12.76083515,NaN,NaN,NaN,-0.999995361,Quad,[6.65749878e+00 6.12422759e-03 1.29041048e+00],-0.999386452,NaN,NaN,NaN,NaN,-0.999386452,,840.583862,
JALLEQ_clean,0.026825282,12.78859432,0.026726199,0.694277411,12.76176904,0.667551212,37.39819471,10,10,13.44530973,1.29081858,Lang,65.22998317,0.002018571,-0.999999762,Lang,13.70160048,5.246115429,-0.807988068,1.4,NaN,12.56222619,NaN,NaN,NaN,-0.999999762,Sips,[13.4464914   4.58533193  3.36051402],-0.997580817,NaN,NaN,NaN,NaN,-0.997580817,,987.928901,
JALLOA_clean,0.02062641,19.78900177,0.02050158,0.523168177,19.76837536,0.502666597,76.79685429,10,10,22.69556427,0.955984602,Lang,17.14148923,0.005906425,-0.999999826,Lang,23.97845063,1.769110567,-0.957816242,6,NaN,21.42356982,NaN,NaN,NaN,-0.999999826,Quad,[11.4835707   0.          0.86910358],-0.997893988,NaN,NaN,NaN,NaN,-0.997893988,,755.3027343,
JENKET_SL,0.087284821,8.981983255,0.086000601,1.828625648,8.894698434,1.742625047,9.972597639,10,10,11.63640415,3.061291575,Lang,13.27317403,0.029977741,-0.999989364,Lang,13.04018162,0.82894516,-0.988661162,15,NaN,12.58159906,NaN,NaN,NaN,-0.999989364,Sips,[12.83362529  0.40797638  1.77507928],-0.995109487,NaN,NaN,NaN,NaN,-0.995109487,,704.8054015,
JETZAK_clean,0.188633881,10.26974148,0.194715909,3.460297651,10.0811076,3.265581742,6.025691819,10,10,12.19480574,5.061428722,Lang,10.72584605,0.089354793,-0.999996671,Lang,13.08848671,1.364559092,-0.977002817,6,NaN,11.38402853,NaN,NaN,NaN,-0.999996671,Sips,[12.45479732  0.84920721  1.74207821],-0.997792485,NaN,NaN,NaN,NaN,-0.997792485,,751.7978149,
JITPOS_SL,0.085677575,2.950091946,0.086268341,1.279697968,2.864414371,1.193429627,4.680464272,10,10,3.393064264,1.69042324,Lang,2.667616433,0.17298796,-0.999993783,Lang,3.589398033,1.728247633,-0.969523834,6,NaN,3.207141202,NaN,NaN,NaN,-0.999993783,Sips,[3.412987   1.11160917 1.70164198],-0.999028754,NaN,NaN,NaN,NaN,-0.999028754,,1439.276646,
JIVFUQ_clean,0.170335566,8.017215027,0.170756235,2.87253866,7.846879461,2.701782425,5.666547222,10,10,10.2026366,3.894799874,Lang,6.55879643,0.14620163,-0.999967231,Lang,11.32736573,0.907119432,-0.989300841,6,NaN,9.14494547,NaN,NaN,NaN,-0.999967231,Sips,[10.6016306   0.64618456  1.59738949],-0.994328501,NaN,NaN,NaN,NaN,-0.994328501,,1145.607504,
JIXWUJ_clean,0.064301566,2.289450946,0.064818904,1.082597843,2.22514938,1.017778939,4.293634265,10,10,2.294194805,1.488925109,Lang,2.60470445,0.133442678,-0.999992241,Lang,3.531053847,0.185577417,-0.621106505,1.4,NaN,2.276140676,NaN,NaN,NaN,-0.999992241,Sips,[ 2.29423021 43.2217474   3.17577184],-0.999998399,NaN,NaN,NaN,NaN,-0.999998399,,1631.975494,
JIXWUJ01_clean,0.064175425,2.282032578,0.064972189,1.074879292,2.217857153,1.009907103,4.310453921,10,10,2.294242706,1.475070358,Lang,2.565032455,0.135332308,-0.999993478,Lang,3.535063303,0.184989528,-0.624141109,1.4,NaN,2.267532751,NaN,NaN,NaN,-0.999993478,Sips,[ 2.2943107  30.58337432  3.02644125],-0.99998066,NaN,NaN,NaN,NaN,-0.99998066,,1639.256963,
JIXWUJ02_clean,0.062578704,2.281192703,0.062383904,1.066333639,2.218613999,1.003949735,4.343398997,10,10,2.296535598,1.466968593,Lang,2.568278893,0.13320144,-0.999982666,Lang,3.591606808,0.177424396,-0.615834939,1.4,NaN,2.262097512,NaN,NaN,NaN,-0.999982666,Sips,[ 2.296644   24.35556823  2.93926777],-0.999971764,NaN,NaN,NaN,NaN,-0.999971764,,1648.790245,
JIYXUL_clean,0.005062088,3.69796084,0.005158237,0.130132995,3.692898752,0.124974758,57.69467689,10,10,3.908269227,0.237196269,Lang,3.884522588,0.006503165,-0.99999953,Lang,3.990945239,4.727223713,-0.831090268,1.4,NaN,3.595294123,NaN,NaN,NaN,-0.99999953,Quad,[ 1.94062905 -0.68853929  3.56879445],-0.997224141,NaN,NaN,NaN,NaN,-0.997224141,,2754.981797,
JIZJAF_clean,0.051819926,2.611909009,0.052405874,1.13057353,2.560089083,1.078167656,4.69051029,10,10,3.007159231,1.850864451,Lang,6.783196285,0.03752512,-0.99999785,Lang,3.1825884,1.71417277,-0.96672328,6,NaN,2.828480474,NaN,NaN,NaN,-0.99999785,Sips,[3.05622232 1.02818191 1.77533122],-0.997952734,NaN,NaN,NaN,NaN,-0.997952734,,1071.880166,
JIZJEJ_clean,0.050122553,2.569528896,0.051972147,1.110296803,2.519406343,1.058324656,4.698673625,10,10,3.007344816,1.831188268,Lang,7.071273387,0.0349458,-0.999994775,Lang,3.20634594,1.511219603,-0.973010852,6,NaN,2.812732855,NaN,NaN,NaN,-0.999994775,Sips,[3.067057   1.03916683 1.65527912],-0.997838459,NaN,NaN,NaN,NaN,-0.997838459,,1069.467006,
JIZJOT_clean,0.050032888,2.525001002,0.050612581,1.099334775,2.474968114,1.048722194,4.663290294,10,10,2.93582577,1.795418319,Lang,6.474014118,0.038375181,-0.9999989,Lang,3.120785082,1.587301003,-0.970766411,6,NaN,2.769823096,NaN,NaN,NaN,-0.9999989,Sips,[2.98890358 0.9703686  1.75586059],-0.998462013,NaN,NaN,NaN,NaN,-0.998462013,,1068.710723,
JIZJUZ_clean,0.051477949,2.615430954,0.051515483,1.100608847,2.563953005,1.049093364,4.824708984,10,10,2.984801449,1.841679035,Lang,7.955009153,0.030125636,-0.999990732,Lang,3.146685842,1.843846412,-0.962351397,6,NaN,2.818592337,NaN,NaN,NaN,-0.999990732,Sips,[3.02908194 1.08813368 1.79250281],-0.998181413,NaN,NaN,NaN,NaN,-0.998181413,,1073.303187,
JIZWEW_clean,0.112246806,4.818442034,0.111019774,1.817965725,4.706195228,1.706945951,5.381233171,10,10,5.287297749,2.591786229,Lang,5.040462094,0.105844189,-0.999986763,Lang,5.481585777,2.721370675,-0.931367816,6,NaN,5.143178874,NaN,NaN,NaN,-0.999986763,Quad,[2.67332399 0.13483224 1.48470228],-0.999755117,NaN,NaN,NaN,NaN,-0.999755117,,1027.37797,
JIZWIA_clean,0.123150571,4.944785352,0.120126079,1.876233357,4.821634781,1.756107278,5.350833705,10,10,5.190577624,2.585045757,Lang,4.544544965,0.13192379,-0.999996615,Lang,5.286292437,5.422960876,-0.815526662,1.4,NaN,4.833970767,NaN,NaN,NaN,-0.999996615,Sips,[5.19407763 6.00078763 2.39285843],-0.998416392,NaN,NaN,NaN,NaN,-0.998416392,,1041.700872,
JIZWOG_clean,0.124295186,5.270359706,0.123205972,1.997308437,5.14606452,1.874102465,5.357423562,10,10,5.899841441,2.796946897,Lang,5.150349491,0.11884697,-0.999996507,Lang,6.168196721,2.198521787,-0.951443369,6,NaN,5.602203964,NaN,NaN,NaN,-0.999996507,Quad,[2.94376728 0.26231045 1.51357264],-0.999033947,NaN,NaN,NaN,NaN,-0.999033947,,1028.598539,
JOCWIJ_clean,0.047011565,12.34189327,0.046360886,1.166655636,12.29488171,1.12029475,21.47830305,10,10,13.55449112,2.090187957,Lang,21.65859273,0.010681459,-0.999999983,Lang,14.05760204,2.694170937,-0.922797191,6,NaN,13.14168056,NaN,NaN,NaN,-0.999999983,Quad,[ 6.78997418 -0.15767781  1.13341692],-0.999454203,NaN,NaN,NaN,NaN,-0.999454203,,824.2015993,
JOFGOC_clean,0.119633044,2.775609375,0.119511769,1.053746877,2.655976331,0.934235108,5.347895446,10,10,3.298230811,1.315491247,Lang,1.836026561,0.252829956,-0.998773329,Lang,3.541101192,1.358021018,-0.98411965,6,NaN,3.066020768,NaN,NaN,NaN,-0.998773329,Sips,[3.40754761 1.04776119 1.45933174],-0.99784019,NaN,NaN,NaN,NaN,-0.99784019,,1288.712469,
JOFKIA_clean,0.063733793,3.228494785,0.064535836,1.088508915,3.164760992,1.023973079,6.021836528,10,10,4.42895656,1.558646959,Lang,3.073963548,0.102859537,-0.999994328,Lang,5.122802704,0.638319697,-0.994163358,NaN,NaN,NaN,NaN,NaN,NaN,-0.999994328,NaN,NaN,-0.994163358,NaN,NaN,NaN,NaN,-0.994163358,,1578.84731,
JOFKIA01_clean,0.06461305,3.918185294,0.064438175,1.117068449,3.853572244,1.052630274,7.121410942,10,10,4.950632631,1.593584999,Lang,3.105591355,0.105395423,-0.999999913,Lang,5.476267931,0.94184946,-0.987524504,6,NaN,4.632535292,NaN,NaN,NaN,-0.999999913,Sips,[5.11302769 0.62463538 1.68846132],-0.999184016,NaN,NaN,NaN,NaN,-0.999184016,,1589.676933,
JOGHIY_clean,0.052254527,8.267781821,0.052296573,1.213748995,8.215527294,1.161452422,13.82996201,10,10,9.083470206,2.075429133,Lang,10.93860284,0.023416325,-0.999999171,Lang,9.422072402,2.682639457,-0.924533747,6,NaN,8.728636358,NaN,NaN,NaN,-0.999999171,Quad,[ 4.52127873 -0.00851998  1.1955074 ],-0.999008587,NaN,NaN,NaN,NaN,-0.999008587,,1030.180891,
JOGSAA_clean,0.072443858,9.441336319,0.073057749,1.906798418,9.368892461,1.833740669,10.052858,10,10,15.00278481,3.56815647,Freu,0.360241336,0.995850263,-0.999999955,Lang,19.10127998,0.366056047,-0.996816658,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999955,NaN,NaN,-0.996816658,NaN,NaN,NaN,NaN,-0.996816658,,420.7703202,
JOJKUQ_clean,0.083856573,16.16248919,0.081520183,1.91161834,16.07863262,1.830098157,17.16595311,10,10,18.53283714,3.328668614,Lang,21.62128083,0.018196792,-0.999998166,Lang,19.57875177,1.771926231,-0.959316992,6,NaN,17.69172765,NaN,NaN,NaN,-0.999998166,Sips,[18.58777088  1.03932707  1.86305213],-0.999347681,NaN,NaN,NaN,NaN,-0.999347681,,609.3670567,
JOLYEQ_clean,0.026385933,3.33616607,0.026218972,0.549606467,3.309780137,0.523387495,12.32414189,10,10,4.447160732,0.924767056,Lang,4.185782501,0.028358275,-0.999983245,Lang,5.061095317,0.724376713,-0.990591427,NaN,NaN,NaN,NaN,NaN,NaN,-0.999983245,NaN,NaN,-0.990591427,NaN,NaN,NaN,NaN,-0.990591427,,1120.428698,
JORLEJ_clean,0.114503272,5.879998663,0.113977545,2.291426215,5.765495391,2.17744867,5.209933894,10,10,8.82852577,3.629250245,Lang,10.8774857,0.050070832,-0.999994034,Lang,10.80149118,0.447474915,-0.996915278,NaN,NaN,NaN,NaN,NaN,NaN,-0.999994034,NaN,NaN,-0.996915278,NaN,NaN,NaN,NaN,-0.996915278,,798.6819873,
JORRAL_clean,0.252381333,6.996476706,0.253429989,3.081489328,6.744095373,2.828059339,4.609773504,10,10,7.775679233,3.987926937,Lang,6.003438606,0.197961907,-0.999918869,Lang,8.10445656,2.365027989,-0.950799778,6,NaN,7.485735652,NaN,NaN,NaN,-0.999918869,Quad,[3.95970906 0.36725485 1.51594423],-0.999454107,NaN,NaN,NaN,NaN,-0.999454107,,999.6702005,
JORVET_clean,0.189533156,8.724794506,0.190829785,3.369511533,8.53526135,3.178681748,5.257134914,10,10,10.27734928,4.948989749,Lang,10.64306535,0.086914715,-0.99999313,Lang,10.98969299,1.442756623,-0.975755089,6,NaN,9.674828242,NaN,NaN,NaN,-0.99999313,Sips,[10.49816422  0.92505687  1.70168423],-0.998552533,NaN,NaN,NaN,NaN,-0.998552533,,840.0494023,
JOWFOQ_clean,0.035499239,8.396029987,0.034869141,0.882152086,8.360530748,0.847282945,19.32374859,10,10,10.01869593,1.599528896,Lang,22.28477647,0.007732617,-0.999999827,Lang,10.77740774,1.320487859,-0.973999257,6,NaN,9.402605055,NaN,NaN,NaN,-0.999999827,Sips,[10.03318204  0.80832236  1.85121312],-0.998892647,NaN,NaN,NaN,NaN,-0.998892647,,1011.695304,
JOYKUF_clean,0.075197137,10.49352378,0.075293062,1.811980488,10.41832664,1.736687426,11.75787116,10,10,11.43342084,3.254846278,Lang,35.7106011,0.010028589,-0.999997135,Lang,11.81902925,2.965000845,-0.913121226,6,NaN,11.08306089,NaN,NaN,NaN,-0.999997135,Quad,[ 5.7334241  -0.12529241  1.28271728],-0.999414216,NaN,NaN,NaN,NaN,-0.999414216,,656.920162,
jp102463p_si_002_clean,0.129964283,5.083149898,0.132029868,2.515005979,4.953185615,2.382976111,4.103503024,10,10,7.348136372,3.708040231,Lang,8.085753573,0.08470278,-0.999998928,Lang,8.771923921,0.516100099,-0.996686079,NaN,NaN,NaN,NaN,NaN,NaN,-0.999998928,NaN,NaN,-0.996686079,NaN,NaN,NaN,NaN,-0.996686079,,1021.31323,
jp102463p_si_004_clean,0.143583259,6.186270187,0.14410504,2.970384799,6.042686928,2.826279759,4.228409434,10,10,9.93847994,4.47936493,Lang,10.66023772,0.072471467,-0.999993058,Lang,12.75696438,0.35261873,-0.998267151,NaN,NaN,NaN,NaN,NaN,NaN,-0.999993058,NaN,NaN,-0.998267151,NaN,NaN,NaN,NaN,-0.998267151,,1001.501562,
jp2064408_si_002_clean,0.202636682,13.13422995,0.202603408,2.625717742,12.93159327,2.423114334,10.15587717,10,10,13.10560655,4.174565456,Freu,0.765173878,0.736963616,-0.999879242,Lang,36.70642259,0.055530062,-0.36649029,1.4,NaN,13.10499226,NaN,NaN,NaN,-0.999879242,Sips,[1.31199183e+01 9.64797433e+11 1.37888892e+01],-0.999994942,NaN,NaN,NaN,NaN,-0.999994942,,876.88444,
JUCGUL_clean,0.27249945,6.352214974,0.270883789,3.430768786,6.079715524,3.159884997,3.759192798,10,10,7.756911322,4.387391532,Lang,6.435447002,0.214322556,-0.999995523,Lang,8.436469158,1.141465591,-0.988933399,6,NaN,7.07946838,NaN,NaN,NaN,-0.999995523,Sips,[8.08179006 0.91276874 1.41760599],-0.996365082,NaN,NaN,NaN,NaN,-0.996365082,,959.2021556,
JUKPAI_clean,0.015226618,3.107695976,0.015083613,0.32948982,3.092469358,0.314406207,19.14949772,10,10,3.251766654,0.538632562,Lang,1.954817686,0.038034108,-0.999999235,Lang,3.30762145,5.821809346,-0.783974449,1.4,NaN,3.076731233,NaN,NaN,NaN,-0.999999235,Sips,[3.25217158 6.14617759 3.11613697],-0.998049595,NaN,NaN,NaN,NaN,-0.998049595,,3595.92051,
JUMCUR_clean,0.147676948,4.947619575,0.146809554,2.68216012,4.799942627,2.535350566,3.745177978,10,10,6.356553813,3.815077392,Lang,7.398518172,0.106571117,-0.999990766,Lang,7.092229661,0.864045046,-0.991818568,NaN,NaN,NaN,NaN,NaN,NaN,-0.999990766,NaN,NaN,-0.991818568,NaN,NaN,NaN,NaN,-0.991818568,,1032.602421,
JUMDEC_clean,0.153997562,4.98169138,0.153925429,2.778817723,4.827693818,2.624892294,3.639800848,10,10,6.424802015,3.900375923,Lang,7.231676883,0.117082787,-0.999981988,Lang,7.182716045,0.847696778,-0.992309404,NaN,NaN,NaN,NaN,NaN,NaN,-0.999981988,NaN,NaN,-0.992309404,NaN,NaN,NaN,NaN,-0.992309404,,1036.387728,
JUNBUR_clean,0.137918827,9.326182389,0.138488243,2.805749598,9.188263562,2.667261355,6.748633727,10,10,9.917237203,4.240139304,Lang,10.18008492,0.071383544,-0.999997336,Lang,10.15158726,4.2318046,-0.862011826,1.4,NaN,9.011437568,NaN,NaN,NaN,-0.999997336,Sips,[9.92455627 4.28494065 2.4814542 ],-0.997539889,NaN,NaN,NaN,NaN,-0.997539889,,1129.06609,
JUQVAU_clean,0.149216561,6.775302141,0.150748204,2.332820439,6.62608558,2.182072235,5.896688934,10,10,7.635030093,3.110828911,Lang,5.02266647,0.162714359,-0.999987889,Lang,8.005034906,2.063487605,-0.955645664,6,NaN,7.325145088,NaN,NaN,NaN,-0.999987889,Quad,[3.87752339 0.16503859 1.15286936],-0.99930073,NaN,NaN,NaN,NaN,-0.99930073,,1250.743204,
JURKIS_clean,0.063096305,8.004683752,0.06182896,1.239155217,7.941587447,1.177326257,13.1153333,10,10,8.183719114,1.885379967,Lang,4.65763062,0.068008972,-0.999999735,Lang,8.250940402,12.17431949,-0.536135381,1.4,NaN,7.793972431,NaN,NaN,NaN,-0.999999735,Sips,[8.18490308 7.32794462 2.9746309 ],-0.999692722,NaN,NaN,NaN,NaN,-0.999692722,,1051.978763,
JUTCIM_clean,0.189506111,15.03657978,0.190185605,2.989358554,14.84707367,2.799172949,10.21249641,10,10,16.10781079,4.311451123,Lang,8.676029641,0.098712574,-0.999943674,Lang,16.53694861,3.753528424,-0.881926535,1.4,NaN,14.58817111,NaN,NaN,NaN,-0.999943674,Sips,[16.11942327  4.06219297  2.53335085],-0.996628196,NaN,NaN,NaN,NaN,-0.996628196,,734.1429234,
JUTCOS_clean,0.157740721,4.785439959,0.156337663,1.912565186,4.627699238,1.756227523,5.080032472,10,10,5.278273396,2.545729458,Lang,4.091735382,0.16476357,-0.99978249,Lang,5.483997237,2.56571213,-0.942012597,6,NaN,5.105596087,NaN,NaN,NaN,-0.99978249,Quad,[2.68049704 0.30007131 1.5768109 ],-0.999607164,NaN,NaN,NaN,NaN,-0.999607164,,1310.948992,
